Smart Lagoon monitoring buoy
Mar Menor, Murcia, Spain

Sensor abbreviations:
EC1550 = EC-1550 ESS Earth Conductivity Sensor
THERMI = Beta Therm 100KSA Thermistor

DATE        TIME(UTC+1)   T(0.5m)    T(1m)      T(1.5m)    T(2m)      T(2.5m)    T(3m)      T(4m)      T(5m)      T(6m)   
                         THERMI     EC1550     THERMI     THERMI     THERMI     EC1550     THERMI     THERMI     EC1550  
yyyy-mm-dd  HH:MM:SS    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C)    (deg C) 
2024-03-24  04:30:00    17.5130    17.6000    17.5690    17.5007    17.5106    17.5439    17.5296        NaN    17.5419
2024-03-24  05:30:00    17.4943    17.6060    17.5516    17.4831    17.4910    17.5539    17.5088        NaN    17.5018
2024-03-24  06:30:00    17.4741    17.5840    17.5296    17.4622    17.4706    17.5559    17.4896        NaN    17.4858
2024-03-24  07:30:00    17.4653    17.5739    17.5209    17.4537    17.4622    17.5679    17.4803        NaN    17.4918
2024-03-24  08:30:00    17.4552    17.5579    17.5102    17.4435    17.4521    17.5499    17.4695        NaN    17.4777
2024-03-24  09:30:00    17.4569    17.5419    17.5131    17.4466    17.4547    17.5459    17.4718        NaN    17.4958
2024-03-24  10:30:00    17.4663    17.5218    17.5240    17.4569    17.4656    17.5439    17.4821        NaN    17.4898
2024-03-24  11:30:00    17.4670    17.5299    17.5264    17.4597    17.4663    17.5359    17.4831        NaN    17.5058
2024-03-24  12:30:00    17.4750    17.5559    17.5326    17.4659    17.4746    17.5579    17.4915        NaN    17.5038
2024-03-24  13:30:00    17.4804    17.5579    17.5396    17.4732    17.4060    17.5679    17.4982        NaN    17.5198
2024-03-24  14:30:00    17.4934    17.5800    17.5515    17.4849    17.4925    17.5900    17.5087        NaN    17.5118
2024-03-24  15:30:00    17.4895    17.5699    17.5468    17.4798    17.4921    17.5880    17.5094        NaN    17.5479
2024-03-24  16:30:00    17.4805    17.5459    17.5391    17.4716    17.4846    17.5960    17.5018        NaN    17.5018
2024-03-24  17:30:00    17.4638    17.5319    17.5210    17.4535    17.4679    17.5579    17.4867        NaN    17.5138
2024-03-24  18:30:00    17.4429    17.4958    17.5003    17.4338    17.4475    17.5339    17.4659        NaN    17.4958
2024-03-24  19:30:00    17.4184    17.4677    17.4801    17.4221    17.4422    17.4978    17.4550        NaN    17.4757
2024-03-24  20:30:00    17.3931    17.4437    17.4510    17.3825    17.3951    17.4597    17.4155        NaN    17.4357
2024-03-24  21:30:00    17.3776    17.4216    17.4337    17.3666    17.3800    17.4216    17.3997        NaN    17.4477
2024-03-24  22:30:00    17.3337    17.3795    17.3901    17.3233    17.3318    17.4136    17.3511        NaN    17.4276
2024-03-24  23:30:00    17.2923    17.3415    17.3488    17.2830    17.2908    17.3755    17.3098        NaN    17.4156
2024-03-25  00:30:00    17.2720    17.3154    17.3284    17.2629    17.2696    17.3475    17.2899        NaN    17.3775
2024-03-25  01:30:00    17.2561    17.2954    17.3130    17.2485    17.2559    17.3294    17.2782        NaN    17.3675
2024-03-25  02:30:00    17.2360    17.3134    17.2933    17.2293    17.2379    17.3154    17.2695        NaN    17.3575
2024-03-25  03:30:00    17.2080    17.3154    17.2674    17.2047    17.2156    17.2974    17.2619        NaN    17.3134
2024-03-25  04:30:00    17.2117    17.3214    17.2714    17.2080    17.2159    17.3154    17.2373        NaN    17.2753
2024-03-25  05:30:00    17.2030    17.2693    17.2618    17.1976    17.2064    17.2893    17.2275        NaN    17.2613
2024-03-25  06:30:00    17.1824    17.2513    17.2422    17.1778    17.1849    17.2793    17.2035        NaN    17.2412
2024-03-25  07:30:00    17.1540    17.2192    17.2150    17.1512    17.1570    17.2573    17.1745        NaN    17.2012
2024-03-25  08:30:00    17.1290    17.1891    17.1904    17.1270    17.1326    17.2392    17.1507        NaN    17.2072
2024-03-25  09:30:00    17.1403    17.1851    17.2020    17.1397    17.1470    17.2152    17.1650        NaN    17.2252
2024-03-25  10:30:00    17.1608    17.2853    17.2234    17.1597    17.1623    17.2453    17.1778        NaN    17.2473
2024-03-25  11:30:00    17.3181    17.3815    17.3094    17.2229    17.2157    17.2713    17.2388        NaN    17.2453
2024-03-25  12:30:00    17.6237    17.4377    17.5396    17.3514    17.2372    17.3374    17.2498        NaN    17.2693
2024-03-25  13:30:00    17.5092    17.4978    17.5535    17.4694    17.4082    17.3996    17.2141        NaN    17.2653
2024-03-25  14:30:00    17.4855    17.5679    17.5380    17.4661    17.4709    17.4677    17.3806        NaN    17.2673
2024-03-25  15:30:00    17.4273    17.5459    17.4859    17.4190    17.4313    17.4858    17.4296        NaN    17.2893
2024-03-25  16:30:00    17.4101    17.5098    17.4683    17.4027    17.4178    17.4878    17.4288        NaN    17.3214
2024-03-25  17:30:00    17.3875    17.4797    17.4456    17.3797    17.3952    17.4757    17.4131        NaN    17.3515
2024-03-25  18:30:00    17.3727    17.4697    17.4301    17.3644    17.3794    17.4357    17.3976        NaN    17.3755
2024-03-25  19:30:00    17.3541    17.4417    17.4121    17.3466    17.3595    17.4136    17.3775        NaN    17.3815
2024-03-25  20:30:00    17.3300    17.4276    17.3905    17.3249    17.3379    17.3996    17.3564        NaN    17.3675
2024-03-25  21:30:00    17.3248    17.4176    17.3847    17.3195    17.3328    17.4036    17.3514        NaN    17.3755
2024-03-25  22:30:00    17.3222    17.4236    17.3814    17.3162    17.3306    17.3976    17.3483        NaN    17.3595
2024-03-25  23:30:00    17.3359    17.4036    17.3996    17.3343    17.3482    17.4056    17.3658        NaN    17.3695
2024-03-26  00:30:00    17.3418    17.3936    17.4016    17.3368    17.3495    17.3956    17.3685        NaN    17.3695
2024-03-26  01:30:00    17.3206    17.3695    17.3786    17.3132    17.3259    17.3855    17.3447        NaN    17.3595
2024-03-26  02:30:00    17.2946    17.3695    17.3508    17.2848    17.2981    17.3815    17.3181        NaN    17.3455
2024-03-26  03:30:00    17.2617    17.3354    17.3206    17.2562    17.2715    17.3595    17.3008        NaN    17.3334
2024-03-26  04:30:00    17.2213    17.2934    17.2834    17.2198    17.2335    17.3374    17.2563        NaN    17.3074
2024-03-26  05:30:00    17.1976    17.2613    17.2576    17.1954    17.2099    17.2873    17.2291        NaN    17.2974
2024-03-26  06:30:00    17.1703    17.2332    17.2335    17.1704    17.1830    17.2653    17.2059        NaN    17.2673
2024-03-26  07:30:00    17.1238    17.1831    17.1892    17.1270    17.1374    17.2493    17.1560        NaN    17.2232
2024-03-26  08:30:00    17.0943    17.1611    17.1580    17.0971    17.1081    17.2252    17.1234        NaN    17.2132
2024-03-26  09:30:00    17.0891    17.1611    17.1538    17.0922    17.1065    17.2152    17.1250        NaN    17.1931
2024-03-26  10:30:00    17.1019    17.1611    17.1682    17.1056    17.1191    17.2252    17.1349        NaN    17.1671
2024-03-26  11:30:00    17.1171    17.1651    17.1829    17.1228    16.9441    17.2232    17.1496        NaN    17.1711
2024-03-26  12:30:00    17.0822    17.1851    17.1551    17.0944    17.1057    17.1911    17.1237        NaN    17.1711
2024-03-26  13:30:00    17.0811    17.2012    17.1493    17.0899    17.1002    17.2072    17.1189        NaN    17.1771
2024-03-26  14:30:00    17.1199    17.2152    17.1837    17.1230    17.1306    17.2132    17.1452        NaN    17.1972
2024-03-26  15:30:00    17.1165    17.2072    17.2021    17.1478    17.1616    17.2132    17.2085        NaN    17.1931
2024-03-26  16:30:00    17.1499    17.2172    17.2241    17.1629    17.1758    17.2132    17.1950        NaN    17.1831
2024-03-26  17:30:00    17.1233    17.1831    17.1957    17.1347    17.1464    17.2052    17.1669        NaN    17.1711
2024-03-26  18:30:00    17.0736    17.1470    17.1410    17.0801    17.0912    17.1691    17.1125        NaN    17.1290
2024-03-26  19:30:00    17.0168    17.1250    17.0869    17.0261    17.0407    17.1430    17.0605        NaN    17.0569
2024-03-26  20:30:00    16.9678    17.0889    17.0417    16.9812    16.9909    17.1190    17.0107        NaN    17.0288
2024-03-26  21:30:00    16.9264    17.0569    16.9958    16.9363    16.9472    17.0709    16.9711        NaN    16.9887
2024-03-26  22:30:00    16.8767    17.0288    16.9443    16.8842    16.8956    17.0268    16.9198        NaN    16.9426
2024-03-26  23:30:00    16.8336    16.9687    16.9015    16.8420    16.8531    16.9787    16.8767        NaN    16.8825
2024-03-27  00:30:00    16.7974    16.9126    16.8642    16.8054    16.8154    16.9266    16.8324        NaN    16.8504
2024-03-27  01:30:00    16.7567    16.8845    16.8254    16.7672    16.7781    16.8725    16.7961        NaN    16.8224
2024-03-27  02:30:00    16.7347    16.8364    16.8050    16.7473    16.7582    16.8344    16.7795        NaN    16.7803
2024-03-27  03:30:00    16.6845    16.7903    16.7552    16.6973    16.7097    16.7963    16.7325        NaN    16.7402
2024-03-27  04:30:00    16.6538    16.7863    16.7202    16.6626    16.6727    16.7723    16.6970        NaN    16.7262
2024-03-27  05:30:00    16.6143    16.7462    16.6822    16.6264    16.6376    16.7322    16.6578        NaN    16.6981
2024-03-27  06:30:00    16.5496    16.6941    16.6188    16.5635    16.5739    16.6921    16.5970        NaN    16.6500
2024-03-27  07:30:00    16.5201    16.6580    16.5919    16.5350    16.2506    16.6600    16.5693        NaN    16.6380
2024-03-27  08:30:00    16.5155    16.6400    16.5874    16.5310    16.5441    16.6640    16.5666        NaN    16.6420
2024-03-27  09:30:00    16.5306    16.6280    16.6027    16.5453    16.5559    16.6460    16.5771        NaN    16.6440
2024-03-27  10:30:00    16.5658    16.6400    16.6398    16.5806    16.5889    16.6560    16.6088        NaN    16.6480
2024-03-27  11:30:00    16.6051    16.6620    16.6789    16.6185    16.6244    16.6821    16.6430        NaN    16.6761
2024-03-27  12:30:00    16.6508    16.7101    16.7245    16.6641    16.6713    16.7302    16.6891        NaN    16.7081
2024-03-27  13:30:00    16.7008    16.7522    16.7720    16.7145    16.7220    16.7622    16.7387        NaN    16.7522
2024-03-27  14:30:00    16.7461    16.8003    16.8189    16.7594    16.7662    16.8204    16.7826        NaN    16.7843
2024-03-27  15:30:00    16.7824    16.8404    16.8533    16.7935    16.7997    16.8444    16.8172        NaN    16.8164
2024-03-27  16:30:00    16.7883    16.8765    16.8578    16.7980    16.8040    16.8624    16.8239        NaN    16.8484
2024-03-27  17:30:00    16.7771    16.8384    16.8432    16.7835    16.7907    16.8504    16.8123        NaN    16.8404
2024-03-27  18:30:00    16.7345    16.8123    16.7986    16.7404    16.7473    16.8384    16.7712        NaN    16.8103
2024-03-27  19:30:00    16.6859    16.7743    16.7511    16.6930    16.7000    16.7983    16.7241        NaN    16.7823
2024-03-27  20:30:00    16.6278    16.7302    16.6922    16.6345    16.6469    16.7763    16.6708        NaN    16.7362
2024-03-27  21:30:00    16.5930    16.6620    16.6591    16.6021    16.6137    16.7522    16.6399        NaN    16.6921
2024-03-27  22:30:00    16.5615    16.6440    16.6269    16.5701    16.5811    16.7202    16.6047        NaN    16.6580
2024-03-27  23:30:00    16.5304    16.6380    16.5960    16.5397    16.5519    16.6801    16.5766        NaN    16.6280
2024-03-28  00:30:00    16.4931    16.6059    16.5581    16.5019    16.5129    16.6300    16.5388        NaN    16.5879
2024-03-28  01:30:00    16.4609    16.5799    16.5269    16.4703    16.4772    16.5919    16.5024        NaN    16.5638
2024-03-28  02:30:00    16.4317    16.5558    16.4970    16.4411    16.4471    16.5598    16.4708        NaN    16.5237
2024-03-28  03:30:00    16.4231    16.5398    16.4890    16.4343    16.4417    16.5398    16.4707        NaN    16.5077
2024-03-28  04:30:00    16.4365    16.4997    16.5025    16.4467    16.4539    16.5217    16.4795        NaN    16.4897
2024-03-28  05:30:00    16.4185    16.4997    16.4856    16.4304    16.4383    16.5237    16.4678        NaN    16.4756
2024-03-28  06:30:00    16.4069    16.5037    16.4742    16.4183    16.4219    16.5257    16.4455        NaN    16.4716
2024-03-28  07:30:00    16.4172    16.5277    16.4862    16.4282    16.4331    16.5237    16.4567        NaN    16.4776
2024-03-28  08:30:00    16.4160    16.5398    16.4860    16.4272    16.4328    16.5418    16.4553        NaN    16.5057
2024-03-28  09:30:00    16.4558    16.5819    16.5270    16.4679    16.4725    16.5738    16.4926        NaN    16.5498
2024-03-28  10:30:00    16.5196    16.6159    16.5920    16.5307    16.5368    16.6300    16.5556        NaN    16.5959
2024-03-28  11:30:00    16.5899    16.6700    16.6635    16.6012    16.6065    16.7001    16.6250        NaN    16.6620
2024-03-28  12:30:00    16.6808    16.7402    16.7547    16.6919    16.6983    16.7642    16.7152        NaN    16.7262
2024-03-28  13:30:00    16.7547    16.7903    16.8296    16.7658    16.7742    16.8103    16.7910        NaN    16.7562
2024-03-28  14:30:00    16.7312    16.8083    16.8031    16.7398    16.7480    16.8504    16.7680        NaN    16.7783
2024-03-28  15:30:00    16.7127    16.8184    16.7845    16.7217    16.7304    16.8484    16.7503        NaN    16.7843
2024-03-28  16:30:00    16.7023    16.7903    16.7721    16.7108    16.7185    16.8184    16.7391        NaN    16.7743
2024-03-28  17:30:00    16.6675    16.7422    16.7354    16.6751    16.6827    16.7883    16.7050        NaN    16.7482
2024-03-28  18:30:00    16.6289    16.7121    16.6966    16.6371    16.6428    16.7462    16.6669        NaN    16.6881
2024-03-28  19:30:00    16.5841    16.6841    16.6508    16.5926    16.5988    16.7041    16.6233        NaN    16.6520
2024-03-28  20:30:00    16.5597    16.6460    16.6265    16.5677    16.5754    16.6741    16.5988        NaN    16.6320
2024-03-28  21:30:00    16.5378    16.6260    16.6065    16.5487    16.5546    16.6420    16.5791        NaN    16.5839
2024-03-28  22:30:00    16.5308    16.6199    16.5985    16.5401    16.5456    16.6199    16.5688        NaN    16.5658
2024-03-28  23:30:00    16.5233    16.5899    16.5902    16.5325    16.5375    16.6099    16.5601        NaN    16.5678
2024-03-29  00:30:00    16.5127    16.5598    16.5800    16.5236    16.5311    16.5919    16.5587        NaN    16.5678
2024-03-29  01:30:00    16.4650    16.5618    16.5321    16.4760    16.4866    16.5779    16.5244        NaN    16.5558
2024-03-29  02:30:00    16.4694    16.5578    16.5370    16.4799    16.4870    16.5738    16.5199        NaN    16.5799
2024-03-29  03:30:00    16.4634    16.5398    16.5297    16.4728    16.4788    16.5598    16.5047        NaN    16.5558
2024-03-29  04:30:00    16.4556    16.5378    16.5216    16.4648    16.4710    16.5578    16.4971        NaN    16.5418
2024-03-29  05:30:00    16.4329    16.5318    16.5007    16.4445    16.4494    16.5598    16.4768        NaN    16.5318
2024-03-29  06:30:00    16.4297    16.5077    16.4960    16.4399    16.4449    16.5518    16.4677        NaN    16.5217
2024-03-29  07:30:00    16.4251    16.5318    16.4945    16.4375    16.4403    16.5518    16.4601        NaN    16.5137
2024-03-29  08:30:00    16.5081    16.5618    16.5387    16.4733    16.4635    16.5618    16.4756        NaN    16.5197
2024-03-29  09:30:00    16.7696    16.6119    16.5811    16.4996    16.4963    16.5879    16.5097        NaN    16.5297
2024-03-29  10:30:00    17.2376    16.6901    16.6399    16.5161    16.5095    16.5999    16.5205        NaN    16.5819
2024-03-29  11:30:00    16.7529    16.8043    16.7299    16.6119    16.5621    16.6761    16.5626        NaN    16.6380
2024-03-29  12:30:00    16.7595    16.8624    16.8168    16.7360    16.7025    16.7442    16.6168        NaN    16.7061
2024-03-29  13:30:00    16.8353    16.9166    16.9028    16.8332    16.8229    16.8464    16.7036        NaN    16.7683
2024-03-29  14:30:00    16.9285    16.9767    16.9980    16.9318    16.9244    16.9045    16.8026        NaN    16.8464
2024-03-29  15:30:00    16.9046    17.0007    16.9722    16.9102    16.9153    16.9767    16.9068        NaN    16.8404
2024-03-29  16:30:00    16.8589    16.9827    16.9275    16.8642    16.8686    16.9867    16.8829        NaN    16.8665
2024-03-29  17:30:00    16.8357    16.9607    16.9060    16.8450    16.8520    16.9827    16.8746        NaN    16.8504
2024-03-29  18:30:00    16.8173    16.9506    16.8875    16.8259    16.8343    16.9406    16.8565        NaN    16.8444
2024-03-29  19:30:00    16.7905    16.9045    16.8599    16.7987    16.8045    16.9166    16.8262        NaN    16.8083
2024-03-29  20:30:00    16.7674    16.8885    16.8384    16.7781    16.7847    16.8544    16.8064        NaN    16.8123
2024-03-29  21:30:00    16.7359    16.8785    16.8058    16.7460    16.7515    16.8103    16.7753        NaN    16.7662
2024-03-29  22:30:00    16.7100    16.8464    16.7832    16.7241    16.7277    16.7843    16.7487        NaN    16.7482
2024-03-29  23:30:00    16.6629    16.8023    16.7514    16.6923    16.6974    16.7422    16.7131        NaN    16.7262
2024-03-30  00:30:00    16.6381    16.7442    16.7164    16.6550    16.6579    16.7021    16.6786        NaN    16.7161
2024-03-30  01:30:00    16.5888    16.7021    16.6808    16.6206    16.6251    16.6921    16.6489        NaN    16.6881
2024-03-30  02:30:00    16.5445    16.6540    16.6475    16.5878    16.5917    16.6761    16.6168        NaN    16.6620
2024-03-30  03:30:00    16.5071    16.6139    16.6093    16.5514    16.5551    16.6420    16.5802        NaN    16.6239
2024-03-30  04:30:00    16.5061    16.5779    16.5924    16.5361    16.5387    16.6019    16.5628        NaN    16.5758
2024-03-30  05:30:00    16.4687    16.5678    16.5413    16.4829    16.4880    16.5638    16.5149        NaN    16.5418
2024-03-30  06:30:00    16.4278    16.5398    16.5015    16.4433    16.4482    16.5378    16.4712        NaN    16.5037
2024-03-30  07:30:00    16.3946    16.5257    16.4686    16.4101    16.4179    16.5157    16.4417        NaN    16.4937
2024-03-30  08:30:00    16.3887    16.5438    16.4671    16.4081    16.4183    16.5237    16.4412        NaN    16.4877
2024-03-30  09:30:00    16.4293    16.5598    16.5102    16.4498    16.4614    16.5538    16.4808        NaN    16.4977
2024-03-30  10:30:00    16.4816    16.5999    16.5629    16.5014    16.5127    16.6019    16.5324        NaN    16.5257
2024-03-30  11:30:00    16.5410    16.6280    16.6224    16.5602    16.5721    16.6300    16.5900        NaN    16.5578
2024-03-30  12:30:00    16.5768    16.6480    16.6550    16.5953    16.6109    16.6720    16.6309        NaN    16.5939
2024-03-30  13:30:00    16.5909    16.6761    16.6668    16.6075    16.6205    16.6821    16.6419        NaN    16.6420
2024-03-30  14:30:00    16.5801    16.6981    16.6534    16.5940    16.6046    16.6861    16.6270        NaN    16.6680
2024-03-30  15:30:00    16.5567    16.6821    16.6288    16.5708    16.5820    16.6580    16.6049        NaN    16.6440
2024-03-30  16:30:00    16.5305    16.6720    16.6023    16.5439    16.5563    16.6420    16.5801        NaN    16.6239
2024-03-30  17:30:00    16.4990    16.6280    16.5707    16.5125    16.5238    16.5999    16.5487        NaN    16.5758
2024-03-30  18:30:00    16.4738    16.5698    16.5472    16.4881    16.4987    16.5458    16.5227        NaN    16.5237
2024-03-30  19:30:00    16.4492    16.5418    16.5220    16.4646    16.4739    16.5177    16.4979        NaN    16.5017
2024-03-30  20:30:00    16.4156    16.5097    16.4892    16.4315    16.4376    16.4917    16.4623        NaN    16.4957
2024-03-30  21:30:00    16.3981    16.4937    16.4701    16.4126    16.4186    16.4716    16.4425        NaN    16.4696
2024-03-30  22:30:00    16.3700    16.4857    16.4429    16.3845    16.3898    16.4496    16.4144        NaN    16.4476
2024-03-30  23:30:00    16.3408    16.4736    16.4134    16.3558    16.3612    16.4556    16.3857        NaN    16.4315
2024-03-31  00:30:00    16.3253    16.4315    16.3967    16.3383    16.3434    16.4315    16.3676        NaN    16.3854
2024-03-31  01:30:00    16.3143    16.4235    16.3865    16.3295    16.3342    16.4275    16.3573        NaN    16.3434
2024-03-31  02:30:00    16.3372    16.3995    16.4105    16.3532    16.3597    16.4235    16.3816        NaN    16.3173
2024-03-31  03:30:00    16.3371    16.3935    16.4077    16.3503    16.3554    16.4335    16.3765        NaN    16.3153
2024-03-31  04:30:00    16.3156    16.3854    16.3856    16.3284    16.3329    16.4175    16.3510        NaN    16.2953
2024-03-31  05:30:00    16.2833    16.3955    16.3533    16.2958    16.3020    16.4175    16.3270        NaN    16.3053
2024-03-31  06:30:00    16.2752    16.3854    16.3453    16.2881    16.2929    16.4075    16.3161        NaN    16.3173
2024-03-31  07:30:00    16.2637    16.3774    16.3334    16.2758    16.2839    16.4015    16.3085        NaN    16.3253
2024-03-31  08:30:00    16.2686    16.3754    16.3381    16.2806    16.2844    16.3814    16.3069        NaN    16.3173
2024-03-31  09:30:00    16.2828    16.3955    16.3522    16.2952    16.2994    16.4115    16.3202        NaN    16.3353
2024-03-31  10:30:00    16.3263    16.4175    16.3986    16.3402    16.3425    16.4416    16.3540        NaN    16.3454
2024-03-31  11:30:00    16.3300    16.4536    16.4022    16.3445    16.3493    16.4656    16.3664        NaN    16.3634
2024-03-31  12:30:00    16.3875    16.5077    16.4612    16.4007    16.4056    16.5137    16.4228        NaN    16.3834
2024-03-31  13:30:00    16.4454    16.5538    16.5206    16.4611    16.4675    16.5658    16.4854        NaN    16.4376
2024-03-31  14:30:00    16.5160    16.5698    16.5907    16.5304    16.5373    16.5879    16.5567        NaN    16.4776
2024-03-31  15:30:00    16.5279    16.5718    16.6015    16.5422    16.5491    16.6019    16.5722        NaN    16.5318
2024-03-31  16:30:00    16.4980    16.5799    16.5706    16.5114    16.5182    16.6159    16.5438        NaN    16.5418
2024-03-31  17:30:00    16.4585    16.5378    16.5311    16.4729    16.4782    16.5959    16.5034        NaN    16.5538
2024-03-31  18:30:00    16.4011    16.4897    16.4750    16.4159    16.4230    16.5598    16.4506        NaN    16.5177
2024-03-31  19:30:00    16.3514    16.4556    16.4259    16.3669    16.3733    16.5398    16.3994        NaN    16.4736
2024-03-31  20:30:00    16.3071    16.4215    16.3813    16.3232    16.3298    16.4937    16.3555        NaN    16.4055
2024-03-31  21:30:00    16.2617    16.3534    16.3361    16.2790    16.2823    16.4335    16.3080        NaN    16.3574
2024-03-31  22:30:00    16.2194    16.3153    16.2939    16.2370    16.2404    16.3674    16.2666        NaN    16.2832
2024-03-31  23:30:00    16.1800    16.2852    16.2555    16.1991    16.2029    16.3434    16.2294        NaN    16.2351
2024-04-01  00:30:00    16.1517    16.2632    16.2259    16.1689    16.1744    16.2852    16.2031        NaN    16.1991
2024-04-01  01:30:00    16.1104    16.2211    16.1872    16.1332    16.1376    16.2351    16.1654        NaN    16.1590
2024-04-01  02:30:00    16.0753    16.1971    16.1508    16.0969    16.0990    16.2111    16.1252        NaN    16.1429
2024-04-01  03:30:00    16.0649    16.1510    16.1408    16.0861    16.0911    16.1830    16.1156        NaN    16.1409
2024-04-01  04:30:00    16.0394    16.1209    16.1150    16.0600    16.0631    16.1349    16.0883        NaN    16.1289
2024-04-01  05:30:00    16.0076    16.0968    16.0802    16.0270    16.0314    16.1229    16.0571        NaN    16.0868
2024-04-01  06:30:00    15.9898    16.0928    16.0639    16.0094    16.0113    16.1289    16.0351        NaN    16.0788
2024-04-01  07:30:00    15.9861    16.1029    16.0635    16.0107    16.0112    16.1349    16.0329        NaN    16.0608
2024-04-01  08:30:00    16.0060    16.1449    16.0811    16.0270    16.0252    16.1630    16.0368        NaN    16.0708
2024-04-01  09:30:00    16.0507    16.1750    16.1249    16.0673    16.0693    16.1991    16.0682        NaN    16.0968
2024-04-01  10:30:00    16.1156    16.2291    16.1928    16.1357    16.1394    16.2271    16.1434        NaN    16.1590
2024-04-01  11:30:00    16.1928    16.2912    16.2652    16.2042    16.2060    16.2792    16.2177        NaN    16.2051
2024-04-01  12:30:00    16.2688    16.3654    16.3455    16.2858    16.2907    16.3373    16.3046        NaN    16.2752
2024-04-01  13:30:00    16.3470    16.4275    16.4229    16.3656    16.3678    16.4115    16.3839        NaN    16.3454
2024-04-01  14:30:00    16.4164    16.5097    16.4950    16.4369    16.4406    16.4897    16.4589        NaN    16.4255
2024-04-01  15:30:00    16.4897    16.5558    16.5707    16.5091    16.5115    16.5558    16.5315        NaN    16.4917
2024-04-01  16:30:00    16.5250    16.5959    16.6049    16.5420    16.5470    16.5999    16.5669        NaN    16.5618
2024-04-01  17:30:00    16.5445    16.6039    16.6216    16.5602    16.5662    16.6320    16.5877        NaN    16.6039
2024-04-01  18:30:00    16.5381    16.5979    16.6119    16.5516    16.5567    16.6280    16.5799        NaN    16.6139
2024-04-01  19:30:00    16.5156    16.5779    16.5891    16.5296    16.5361    16.6119    16.5597        NaN    16.6079
2024-04-01  20:30:00    16.4968    16.5498    16.5766    16.5169    16.5211    16.6139    16.5437        NaN    16.6019
2024-04-01  21:30:00    16.4838    16.5338    16.5659    16.5054    16.5091    16.5979    16.5300        NaN    16.5879
2024-04-01  22:30:00    16.4491    16.5097    16.5343    16.4779    16.4838    16.5799    16.5116        NaN    16.5698
2024-04-01  23:30:00    16.4207    16.4897    16.5077    16.4518    16.4577    16.5658    16.4905        NaN    16.5418
2024-04-02  00:30:00    16.3684    16.4857    16.4543    16.3986    16.4089    16.5478    16.4535        NaN    16.5197
2024-04-02  01:30:00    16.3487    16.4736    16.4402    16.3840    16.3917    16.5277    16.4294        NaN    16.5057
2024-04-02  02:30:00    16.3326    16.4436    16.4276    16.3697    16.3754    16.4997    16.4118        NaN    16.4837
2024-04-02  03:30:00    16.3103    16.4315    16.4029    16.3450    16.3494    16.4696    16.3851        NaN    16.4596
2024-04-02  04:30:00    16.2934    16.4115    16.3819    16.3264    16.3342    16.4436    16.3746        NaN    16.4636
2024-04-02  05:30:00    16.2777    16.3774    16.3578    16.3002    16.3059    16.4335    16.3400        NaN    16.4616
2024-04-02  06:30:00    16.2559    16.3935    16.3364    16.2820    16.2886    16.4115    16.3203        NaN    16.4456
2024-04-02  07:30:00    16.2619    16.4235    16.3419    16.2852    16.2851    16.4075    16.3095        NaN    16.4476
2024-04-02  08:30:00    16.3048    16.4796    16.3807    16.3285    16.3208    16.4215    16.3395        NaN    16.4496
2024-04-02  09:30:00    16.6232    16.5859    16.4672    16.3833    16.3711    16.4416    16.3723        NaN    16.4536
2024-04-02  10:30:00    16.8942    16.7222    16.5799    16.4828    16.4511    16.4736    16.4300        NaN    16.4536
2024-04-02  11:30:00    16.9480    16.8324    16.7576    16.5089    16.4989    16.5057    16.4727        NaN    16.4796
2024-04-02  12:30:00    16.9762    16.9967    16.9733    16.7389    16.5326    16.5578    16.5294        NaN    16.5077
2024-04-02  13:30:00    17.1450    17.1350    17.1413    16.9697    16.7115    16.6079    16.5765        NaN    16.5578
2024-04-02  14:30:00    17.3514    17.2172    17.2789    16.9110    16.6498    16.7001    16.6385        NaN    16.6159
2024-04-02  15:30:00    17.2153    17.2553    17.2508    17.1275    16.9950    16.7442    16.6833        NaN    16.6580
2024-04-02  16:30:00    17.1508    17.2372    17.2012    17.0939    17.0314    16.8244    16.6610        NaN    16.6781
2024-04-02  17:30:00    17.0518    17.1430    17.1133    17.0177    16.9304    16.8785    16.6294        NaN    16.6680
2024-04-02  18:30:00    16.9084    17.0508    16.9741    16.9011    16.9009    16.9166    16.7640        NaN    16.6620
2024-04-02  19:30:00    16.8231    16.9687    16.8983    16.8331    16.8410    16.9186    16.8445        NaN    16.6239
2024-04-02  20:30:00    16.8041    16.9146    16.8786    16.8135    16.8232    16.9366    16.8411        NaN    16.6199
2024-04-02  21:30:00    16.7797    16.8925    16.8559    16.7897    16.7947    16.9126    16.8078        NaN    16.6039
2024-04-02  22:30:00    16.7571    16.8665    16.8380    16.7745    16.7792    16.8985    16.8008        NaN    16.6159
2024-04-02  23:30:00    16.7343    16.8404    16.8152    16.7535    16.7564    16.8805    16.7771        NaN    16.6179
2024-04-03  00:30:00    16.7103    16.8284    16.7935    16.7315    16.7336    16.8624    16.7549        NaN    16.6400
2024-04-03  01:30:00    16.6886    16.7883    16.7711    16.7080    16.7096    16.8304    16.7318        NaN    16.6540
2024-04-03  02:30:00    16.6561    16.7642    16.7376    16.6752    16.6804    16.7983    16.7053        NaN    16.6640
2024-04-03  03:30:00    16.6327    16.7502    16.7101    16.6487    16.6521    16.7763    16.6718        NaN    16.6620
